id,address,lat,lng,house_no,city,state_code,zip_code
1188,"107 Executive Ct, Danville, VA 24541 USA",36.59178,-79.4304,107,Danville,VA,24541
828,"16723 General Puller Hwy, Deltaville, VA 23043 USA",37.5538,-76.3486,16723,Deltaville,VA,23043
721,"903 Market Dr, Emporia, VA 23847 USA",36.70145,-77.5445,903,Emporia,VA,23847
528,"7369 Peppers Ferry Blvd, Fairlawn, VA 24141 USA",37.15062,-80.5825,7369,Fairlawn,VA,24141
203,"14867 Forest Rd, Forest, VA 24551 USA",37.36608,-79.296,14867,Forest,VA,24551
1810,"17559 Forest Rd, Forest, VA 24551 USA",37.37156,-79.2515,17559,Forest,VA,24551
181,"4091 James Madison Hwy, Fork Union, VA 23055 USA",37.75586,-78.2704,4091,Fork Union,VA,23055
85,"1643 Armory Dr, Franklin, VA 23851 USA",36.66626,-76.9564,1643,Franklin,VA,23851
1888,"330 Wadlow Gap Rd, Gate City, VA 24251 USA",36.59807,-82.5191,330,Gate City,VA,24251
161,"2335 E Market St, Harrisonburg, VA 22801 USA",38.42112,-78.8384,2335,Harrisonburg,VA,22801
1824,"2121 E Market St, Harrisonburg, VA 22801 USA",38.42467,-78.8398,2121,Harrisonburg,VA,22801
1897,"2200 Rock Port Dr, Harrisonburg, VA 22801 USA",38.40505,-78.8678,2200,Harrisonburg,VA,22801
232,"1033 Elm St, Hopewell, VA 23860 USA",37.29255,-77.2972,1033,Hopewell,VA,23860
1229,"3501 Oaklawn Blvd, Hopewell, VA 23860 USA",37.27578,-77.3118,3501,Hopewell,VA,23860
1832,"9328 Sam Snead Hwy, Hot Springs, VA 24445 USA",38.01295,-79.8103,9328,Hot Springs,VA,24445
742,"45 Ricky Van Shelton Dr, Hurt, VA 24563 USA",37.10323,-79.285,45,Hurt,VA,24563
1282,"1120 E Atlantic St, La Crosse, VA 23950 USA",36.70761,-78.1073,1120,La Crosse,VA,23950
746,"21 Highland Dr, Lebanon, VA 24266 USA",36.90218,-82.0691,21,Lebanon,VA,24266
1932,"4815 Broad Street Rd, Louisa, VA 23093 USA",37.84386,-77.9986,4815,Louisa,VA,23093
1841,"4176 S Amherst Hwy, Madison Heights, VA 24572 USA",37.46328,-79.119,4176,Madison Heights,VA,24572
1997,"4689 S Amherst Hwy, Madison Heights, VA 24572 USA",37.44456,-79.1192,4689,Madison Heights,VA,24572
162,"901 Murray Olds Dr, Midlothian, VA 23114 USA",37.50275,-77.6169,901,Midlothian,VA,23114
1677,"10811 Paulbrook Blvd, Midlothian, VA 23112 USA",37.44136,-77.5961,10811,Midlothian,VA,23112
1937,"13236 Rittenhouse Dr, Midlothian, VA 23112 USA",37.41617,-77.6405,13236,Midlothian,VA,23112
239,"4640 Stewartsville Rd, Moneta, VA 24121 USA",37.24005,-79.6171,4640,Moneta,VA,24121
33,"2708 Buford Rd, North Chesterfield, VA 23235 USA",37.53508,-77.5619,2708,North Chesterfield,VA,23235
782,"11531 Midlothian Tpke, North Chesterfield, VA 23235 USA",37.50482,-77.611,11531,North Chesterfield,VA,23235
928,"8220 Midlothian Tpke, North Chesterfield, VA 23235 USA",37.49792,-77.5486,8220,North Chesterfield,VA,23235
466,"1207 Kentucky Ave SE, Norton, VA 24273 USA",36.94135,-82.5959,1207,Norton,VA,24273
1625,"11775 S Crater Rd, Petersburg, VA 23805 USA",37.1509,-77.3567,11775,Petersburg,VA,23805
435,"12556 Orby Cantrell Hwy, Pound, VA 24279 USA",37.15599,-82.6288,12556,Pound,VA,24279
1081,"232 Quarry Rd, Pounding Mill, VA 24637 USA",37.07561,-81.7067,232,Pounding Mill,VA,24637
1187,"6730 Jefferson Davis Hwy, Richmond, VA 23237 USA",37.43286,-77.4402,6730,Richmond,VA,23237
1237,"5220 Starkey Rd, Roanoke, VA 24018 USA",37.21232,-79.9857,5220,Roanoke,VA,24018
1990,"3306 Westmoreland Dr, Roanoke, VA 24018 USA",37.23305,-80.0073,3306,Roanoke,VA,24018
467,"607 Redbud Hwy, Rosedale, VA 24280 USA",36.966,-81.9381,607,Rosedale,VA,24280
1926,"9005 Wards Rd, Rustburg, VA 24588 USA",37.25432,-79.1855,9005,Rustburg,VA,24588
718,"2723 W Main St, Salem, VA 24153 USA",37.28203,-80.1071,2723,Salem,VA,24153
820,"1732 W Main St, Salem, VA 24153 USA",37.28843,-80.0866,1732,Salem,VA,24153
1699,"301 Electric Rd, Salem, VA 24153 USA",37.29461,-80.0279,301,Salem,VA,24153
1844,"7003 Us 11, Shawsville, VA 24162 USA",37.17032,-80.2483,7003,Shawsville,VA,24162
109,"4035 Halifax Rd, South Boston, VA 24592 USA",36.73987,-78.9211,4035,South Boston,VA,24592
250,"1016 Bill Tuck Hwy, South Boston, VA 24592 USA",36.68702,-78.8985,1016,South Boston,VA,24592
1719,"1313 Wilborn Ave, South Boston, VA 24592 USA",36.70458,-78.9082,1313,South Boston,VA,24592
1484,"12201 S Crater Rd, South Prince George, VA 23805 USA",37.14452,-77.358,12201,South Prince George,VA,23805
23,"1310 Barterbrook Rd, Staunton, VA 24401 USA",38.12787,-79.0626,1310,Staunton,VA,24401
1811,"310 Betsy Bell Rd, Staunton, VA 24401 USA",38.1327,-79.0618,310,Staunton,VA,24401
1048,"12461 Blue Star Hwy, Stony Creek, VA 23882 USA",36.94708,-77.3932,12461,Stony Creek,VA,23882
275,"21633 Jeb Stuart Highway, Stuart, VA 24171 USA",36.63537,-80.2062,21633,Stuart,VA,24171
1026,"552 Main St, Tazewell, VA 24651 USA",37.11474,-81.5262,552,Tazewell,VA,24651
1252,"315 Richmond Rd, Williamsburg, VA 23185 USA",37.27337,-76.7116,315,Williamsburg,VA,23185
283,"7255 Booker T Washington Hwy, Wirtz, VA 24184 USA",37.10617,-79.8157,7255,Wirtz,VA,24184
1676,"101 Railroad Ave NE, Wise, VA 24293 USA",36.97634,-82.577,101,Wise,VA,24293
1367,"451 W Reservoir Rd, Woodstock, VA 22664 USA",38.87184,-78.5304,451,Woodstock,VA,22664
246,"117 Ready Mix Rd, Wytheville, VA 24382 USA",36.93599,-80.9949,117,Wytheville,VA,24382
996,"2816 George Washington Mem Hwy, Yorktown, VA 23693 USA",37.25327,-76.4989,2816,Yorktown,VA,23693
489,"11497 James Madison Hwy, Zion Crossroads, VA 22942 USA",37.97329,-78.2162,11497,Zion Crossroads,VA,22942
1239,"524 N Main St, Barre, VT 05641 USA",44.20744,-72.5135,524,Barre,VT,05641
997,"452 Main St, Barton, VT 05822 USA",44.75198,-72.1808,452,Barton,VT,05822
1157,"215 Lower Mountain View Dr, Colchester, VT 05446 USA",44.50675,-73.176,215,Colchester,VT,05446
1814,"781 College Pkwy, Colchester, VT 05446 USA",44.49783,-73.1586,781,Colchester,VT,05446
1468,"212 S Main St, Rutland, VT 05701 USA",43.59351,-72.9691,212,Rutland,VT,05701
1556,"86 Woodstock Ave, Rutland, VT 05701 USA",43.61314,-72.9652,86,Rutland,VT,05701
324,"183 Main St, Windsor, VT 05089 USA",43.47591,-72.3876,183,Windsor,VT,05089
1566,"734 5th Ave, Antigo, WI 54409 USA",45.14081,-89.154,734,Antigo,WI,54409
1855,"2104 Neva Rd, Antigo, WI 54409 USA",45.16015,-89.1486,2104,Antigo,WI,54409
1148,"5555 W Wisconsin Ave, Appleton, WI 54913 USA",44.2723,-88.4916,5555,Appleton,WI,54913
762,"991 State Road 13, Arkdale, WI 54613 USA",44.0273,-89.8878,991,Arkdale,WI,54613
1214,"1700 Lake Shore Dr E, Ashland, WI 54806 USA",46.6009,-90.863,1700,Ashland,WI,54806
511,"120 Corporate Dr, Beaver Dam, WI 53916 USA",43.47156,-88.8142,120,Beaver Dam,WI,53916
1799,"111 Frances Ln, Beaver Dam, WI 53916 USA",43.48734,-88.8087,111,Beaver Dam,WI,53916
1879,"806 Elm St, Boscobel, WI 53805 USA",43.13585,-90.7111,806,Boscobel,WI,53805
1049,"209 Madison Ave, Cascade, WI 53011 USA",43.65658,-88.0097,209,Cascade,WI,53011
106,"410 N State Highway 22, Cecil, WI 54111 USA",44.80608,-88.4574,410,Cecil,WI,54111
1858,"1949 Commerce Pkwy, Chippewa Falls, WI 54729 USA",44.96424,-91.3653,1949,Chippewa Falls,WI,54729
1318,"305 S Main St, Clintonville, WI 54929 USA",44.60656,-88.7642,305,Clintonville,WI,54929
581,"102 Hodd Dr, Colby, WI 54421 USA",44.92994,-90.3146,102,Colby,WI,54421
6,"200 Commercial Dr, Columbus, WI 53925 USA",43.34398,-89.0323,200,Columbus,WI,53925
1450,"1964 Dickinson Rd, De Pere, WI 54115 USA",44.43763,-88.0324,1964,De Pere,WI,54115
563,"910 W Pine St, Eagle River, WI 54521 USA",45.91283,-89.2402,910,Eagle River,WI,54521
1294,"300 E Wall St, Eagle River, WI 54521 USA",45.91508,-89.2491,300,Eagle River,WI,54521
86,"55 W Pioneer Rd, Fond du Lac, WI 54935 USA",43.75559,-88.451,55,Fond du Lac,WI,54935
1931,"1100 E Main St, Gilman, WI 54433 USA",45.16634,-90.7982,1100,Gilman,WI,54433
134,"211 W Main St, Glenbeulah, WI 53023 USA",43.79675,-88.0501,211,Glenbeulah,WI,53023
849,"10685 W Layton Ave, Greenfield, WI 53228 USA",42.95845,-88.0458,10685,Greenfield,WI,53228
1903,"201 E Ann St, Kaukauna, WI 54130 USA",44.25984,-88.2733,201,Kaukauna,WI,54130
269,"405 W Main St, La Farge, WI 54639 USA",43.57418,-90.6404,405,La Farge,WI,54639
966,"8519 S Loop Rd, Larsen, WI 54947 USA",44.20016,-88.6767,8519,Larsen,WI,54947
1722,"606 E Elm Dr, Loyal, WI 54446 USA",44.74178,-90.485,606,Loyal,WI,54446
477,"4201 Harbor Town Ln, Manitowoc, WI 54220 USA",44.07546,-87.7016,4201,Manitowoc,WI,54220
1528,"3500 Old Peshtigo Rd, Marinette, WI 54143 USA",45.08069,-87.6624,3500,Marinette,WI,54143
1546,"1120 N Main St, Marion, WI 54950 USA",44.67966,-88.8897,1120,Marion,WI,54950
281,"1502 S Central Ave, Marshfield, WI 54449 USA",44.65465,-90.1827,1502,Marshfield,WI,54449
793,"1012 N Central Ave, Marshfield, WI 54449 USA",44.67676,-90.1678,1012,Marshfield,WI,54449
798,"1501 N Central Ave, Marshfield, WI 54449 USA",44.68071,-90.1634,1501,Marshfield,WI,54449
1542,"539 S Central Ave, Marshfield, WI 54449 USA",44.66267,-90.1762,539,Marshfield,WI,54449
1757,"1000 N Central Ave, Marshfield, WI 54449 USA",44.67631,-90.1677,1000,Marshfield,WI,54449
14,"1091 Horicon St, Mayville, WI 53050 USA",43.49351,-88.5577,1091,Mayville,WI,53050
183,"1425 W Mequon Rd, Mequon, WI 53092 USA",43.22077,-87.9265,1425,Mequon,WI,53092
703,"901 N Center Ave, Merrill, WI 54452 USA",45.18811,-89.6826,901,Merrill,WI,54452
416,"709 W Hokah St, Minong, WI 54859 USA",46.09933,-91.8312,709,Minong,WI,54859
767,"13809 State Highway 32 64, Mountain, WI 54149 USA",45.17762,-88.47,13809,Mountain,WI,54149
1291,"360 Bay View Rd, Mukwonago, WI 53149 USA",42.85168,-88.33,360,Mukwonago,WI,53149
389,"W160S6471 Commerce Dr, Muskego, WI 53150 USA",42.92673,-88.1175,W160S6471,Muskego,WI,53150
624,"685 Watermark Ct, Neenah, WI 54956 USA",44.23703,-88.4728,685,Neenah,WI,54956
1573,"1530 S Commercial St, Neenah, WI 54956 USA",44.15542,-88.4613,1530,Neenah,WI,54956
1734,"303 E Division St, Neillsville, WI 54456 USA",44.55298,-90.5929,303,Neillsville,WI,54456
1122,"100 Market St, Nekoosa, WI 54457 USA",44.31577,-89.8897,100,Nekoosa,WI,54457
599,"1145 Main St, Onalaska, WI 54650 USA",43.88455,-91.2205,1145,Onalaska,WI,54650
939,"50654 Radcliff St, Osseo, WI 54758 USA",44.57855,-91.2088,50654,Osseo,WI,54758
1829,"2321 Post Rd, Plover, WI 54467 USA",44.46295,-89.5446,2321,Plover,WI,54467
1970,"1850 Plover Rd, Plover, WI 54467 USA",44.45633,-89.5277,1850,Plover,WI,54467
715,"1137 E Grand Ave, Rothschild, WI 54474 USA",44.90001,-89.6091,1137,Rothschild,WI,54474
525,"2910 S Business Dr, Sheboygan, WI 53081 USA",43.72377,-87.7363,2910,Sheboygan,WI,53081
1352,"2612 Washington Ave, Sheboygan, WI 53081 USA",43.71991,-87.741,2612,Sheboygan,WI,53081
182,"1425 W Mequon Rd, Thiensville, WI 53092 USA",43.22077,-87.9265,1425,Thiensville,WI,53092
1181,"200 E Liberty Dr, Thorp, WI 54771 USA",44.94887,-90.7996,200,Thorp,WI,54771
1459,"1122 N 4th St, Tomahawk, WI 54487 USA",45.48561,-89.7287,1122,Tomahawk,WI,54487
1629,"955 W Fulton St, Waupaca, WI 54981 USA",44.35602,-89.1072,955,Waupaca,WI,54981
1700,"2625 N 20th Ave, Wausau, WI 54401 USA",44.99563,-89.6599,2625,Wausau,WI,54401
293,"3200 8th St S, Wisconsin Rapids, WI 54494 USA",44.36541,-89.8181,3200,Wisconsin Rapids,WI,54494
1315,"2130 8th St S, Wisconsin Rapids, WI 54494 USA",44.37542,-89.8178,2130,Wisconsin Rapids,WI,54494
1785,"3110 8th St S, Wisconsin Rapids, WI 54494 USA",44.36668,-89.8174,3110,Wisconsin Rapids,WI,54494
544,"2256 Alta Dr, Alderson, WV 24910 USA",37.72969,-80.631,2256,Alderson,WV,24910
1760,"4380 Ballard Red Sulphur Pkwy, Ballard, WV 24918 USA",37.45208,-80.7792,4380,Ballard,WV,24918
415,"1912 Harper Rd, Beckley, WV 25801 USA",37.79071,-81.2107,1912,Beckley,WV,25801
1227,"1320 N Eisenhower Dr, Beckley, WV 25801 USA",37.80264,-81.1806,1320,Beckley,WV,25801
1098,"3188 E Cumberland Rd, Bluefield, WV 24701 USA",37.25582,-81.1992,3188,Bluefield,WV,24701
1323,"Route 52 Airport Square #A, Bluefield, WV 24701 USA",37.28305,-81.2505,Route,Bluefield,WV,24701
1234,"3 Northridge Dr, Buckhannon, WV 26201 USA",39.00347,-80.2335,3,Buckhannon,WV,26201
1702,"44 S Kanawha St, Buckhannon, WV 26201 USA",38.99189,-80.2299,44,Buckhannon,WV,26201
1825,"11881 Winchester Ave, Bunker Hill, WV 25413 USA",39.3735,-77.9828,11881,Bunker Hill,WV,25413
1804,"15055 Maccorkle Ave, Cabin Creek, WV 25035 USA",38.19566,-81.4886,15055,Cabin Creek,WV,25035
242,"811 W Pike St, Clarksburg, WV 26301 USA",39.28219,-80.3507,811,Clarksburg,WV,26301
345,"7145 Webster Road, Cowen, WV 26206 USA",38.40721,-80.5594,7145,Cowen,WV,26206
436,"7319 Route 20 South Rd, French Creek, WV 26218 USA",38.88566,-80.2973,7319,French Creek,WV,26218
551,"795 Ritter Dr, Glen Morgan, WV 25813 USA",37.74979,-81.138,795,Glen Morgan,WV,25813
221,"1000 Liberty Park Dr, Hurricane, WV 25526 USA",38.45641,-81.926,1000,Hurricane,WV,25526
1788,"25 Arbys Way, Hurricane, WV 25526 USA",38.4426,-82.02,25,Hurricane,WV,25526
1544,"405 E Main St, Kingwood, WV 26537 USA",39.47011,-79.6736,405,Kingwood,WV,26537
824,"Hwy 219 N. & Colman Drive, Lewisburg, WV 24901 USA",37.81168,-80.4196,Hwy,Lewisburg,WV,24901
1325,"1010 Foxcroft Ave, Martinsburg, WV 25401 USA",39.44483,-77.9866,1010,Martinsburg,WV,25401
279,"1003 W Baltimore St, McMechen, WV 26040 USA",39.98719,-80.733,1003,McMechen,WV,26040
1974,"9341 Point Pleasant Rd, Millwood, WV 25262 USA",38.88203,-81.8618,9341,Millwood,WV,25262
358,"3787 Earl L Core Rd, Morgantown, WV 26508 USA",39.60728,-79.8924,3787,Morgantown,WV,26508
1276,"1000 University Towne Centredr, Morgantown, WV 26501 USA",39.65527,-80.0047,1000,Morgantown,WV,26501
1369,"1002 University Towne Centerdr, Morgantown, WV 26501 USA",39.65501,-80.0052,1002,Morgantown,WV,26501
1446,"5900 Nancy D Dr, Morgantown, WV 26501 USA",39.65524,-80.0158,5900,Morgantown,WV,26501
1698,"2201 Cheat Rd, Morgantown, WV 26508 USA",39.67414,-79.8528,2201,Morgantown,WV,26508
919,"5975 Robert C Byrd Dr, Mount Hope, WV 25880 USA",37.86196,-81.1969,5975,Mount Hope,WV,25880
1895,"6850 Beech Run Road, Nimitz, WV 25978 USA",37.6501,-80.9677,6850,Nimitz,WV,25978
1623,"101 Tara Ln, Parkersburg, WV 26101 USA",39.21743,-81.5438,101,Parkersburg,WV,26101
1654,"2309 Pike St, Parkersburg, WV 26101 USA",39.23249,-81.5412,2309,Parkersburg,WV,26101
1852,"3800 Emerson Ave, Parkersburg, WV 26104 USA",39.28892,-81.5307,3800,Parkersburg,WV,26104
1754,"195 Greasy Ridge Rd, Princeton, WV 24739 USA",37.36194,-81.0459,195,Princeton,WV,24739
1904,"307 Main St W, Ripley, WV 25271 USA",38.82142,-81.7215,307,Ripley,WV,25271
503,"8444 Seneca Trl S, Ronceverte, WV 24970 USA",37.76503,-80.4646,8444,Ronceverte,WV,24970
661,"15831 Staunton Turnpike, Smithville, WV 26137 USA",39.07609,-81.097,15831,Smithville,WV,26137
694,"612 Maccorkle Ave SW, South Charleston, WV 25303 USA",38.36705,-81.6855,612,South Charleston,WV,25303
1987,"2201 Grand Central Ave, Vienna, WV 26105 USA",39.32128,-81.5529,2201,Vienna,WV,26105
48,"598 US Highway 33 E, Weston, WV 26452 USA",39.0462,-80.4632,598,Weston,WV,26452
1299,"1200 E Lincoln St, Gillette, WY 82716 USA",44.2944,-105.489,1200,Gillette,WY,82716
1285,"1050 W Flaming Gorge Way, Green River, WY 82935 USA",41.53661,-109.478,1050,Green River,WY,82935
